,Name,Country,Region,Winery,Rating,NumberOfRatings,Price,Year,Types
1978,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Jean Faure,3.9,76,57.72,2016,Red
1979,Bandol 2001,France,Bandol,Château Pradeaux,4.0,76,39.95,2001,Red
1980,Pauillac (Premier Grand Cru Classé) 2004,France,Pauillac,Château Lafite Rothschild,4.6,763,799.95,2004,Red
1981,Réserve (de la Comtesse) Pauillac 2015,France,Pauillac,Château Pichon Longueville Comtesse de Lalande,4.1,763,56.94,2015,Red
1982,Paralléle 45 Côtes du Rhône Rouge 2016,France,Côtes-du-Rhône,Paul Jaboulet Aîné,3.6,764,11.47,2016,Red
1983,Pomerol 2012,France,Pomerol,Château Chantalouette,3.9,769,36.11,2012,Red
1984,Bordeaux Supérieur 2005,France,Bordeaux Supérieur,Château de la Cour d'Argent,3.5,77,12.95,2005,Red
1985,Signature Cabardès 2016,France,Cabardès,Domaine Maurel,3.6,77,9.1,2016,Red
1986,Cuvée Spéciale Châteauneuf-du-Pape 2015,France,Châteauneuf-du-Pape,Tardieu-Laurent,4.1,77,46.79,2015,Red
1987,Divinum Grenache - Merlot 2013,France,Pays d'Oc,Vignerons Catalans,3.6,77,4.95,2013,Red
1988,Saint-Émilion Grand Cru (Grand Cru Classé) 2016,France,Saint-Émilion Grand Cru,Château Grand Mayne,4.3,77,52.64,2016,Red
1989,Château Petit Bois Lussac-Saint-Émilion 2014,France,Lussac-Saint-Émilion,Vergniol,3.3,77,9.79,2014,Red
1990,Châteauneuf-du-Pape (Tradition) Rouge 2017,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.0,77,39.0,2017,Red
1991,Cuvée Spéciale Châteauneuf-du-Pape 2004,France,Châteauneuf-du-Pape,Tardieu-Laurent,4.1,77,62.95,2004,Red
1992,Volnay Santenots-Du-Milieu Premier Cru 2012,France,Volnay Premier Cru,Domaine des Comtes Lafon,4.1,77,119.0,2012,Red
1993,Puisseguin-Saint-Émilion 2015,France,Puisseguin-Saint-Émilion,Château des Laurets,3.9,770,23.7,2015,Red
1994,Duluc de Branaire-Ducru Saint-Julien (Chateau Duluc) 2011,France,Saint-Julien,Château Branaire-Ducru,3.9,773,41.26,2011,Red
1995,Côtes de Bourg 2014,France,Côtes de Bourg,Château du Bousquet,3.8,778,14.5,2014,Red
1996,Médoc 2012,France,Médoc,Château Patache d'Aux,3.7,778,20.09,2012,Red
1997,Castillon - Côtes de Bordeaux 2016,France,Castillon - Côtes de Bordeaux,Château Hyot,3.7,778,8.83,2016,Red
1998,Saint-Estèphe 2016,France,Saint-Estèphe,Château Tour des Termes,3.8,78,29.95,2016,Red
1999,Grêle Rouge 2012,France,Méditerranée,Château de Roquefort,3.9,78,18.9,2012,Red
2000,Pessac-Léognan (Premier Grand Cru Classé) 2016,France,Pessac-Léognan,Château Haut-Brion,4.6,78,677.48,2016,Red
2001,Chateau des Jacques Clos de Rochegrès Moulin-à-Vent 2015,France,Moulin-à-Vent,Louis Jadot,4.0,78,31.96,2015,Red
2002,Pinot Noir Classic 2017,France,Alsace,Bestheim,3.2,78,9.9,2017,Red
2003,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château La Gaffelière,4.2,78,62.29,2017,Red
2004,Lussac-Saint-Émilion Cuvée Jean-Baptiste 2008,France,Lussac-Saint-Émilion,Château du Courlat,3.6,78,15.95,2008,Red
2005,Clos du Marquis Saint-Julien 2010,France,Saint-Julien,Château Léoville Las Cases,4.2,784,67.75,2010,Red
2006,Blason d'Aussières Corbières 2015,France,Corbières,Château d’Aussières,3.8,788,24.9,2015,Red
2007,Ermitage l'Ermite 2000,France,Hermitage,M. Chapoutier,4.4,79,329.95,2000,Red
2008,Saint-Émilion 2016,France,Saint-Émilion,Château Vieux Garrouilh,3.7,79,14.59,2016,Red
2009,Pure Oh! Rigine Beaujolais 2017,France,Beaujolais,Les Bertrand,4.0,79,16.47,2017,Red
2010,Vieilles Vignes Nuits-Saint-Georges 2015,France,Nuits-Saint-Georges,Domaine Robert Chevillon,3.9,79,69.26,2015,Red
2011,Saint-Julien (Grand Cru Classé) 2016,France,Saint-Julien,Château Ducru-Beaucaillou,4.5,79,239.0,2016,Red
2012,Le Clos Rouge Crozes-Hermitage 2010,France,Crozes-Hermitage,Delas,4.0,79,48.32,2010,Red
2013,Saint-Émilion Grand Cru (Grand Cru Classé) 1999,France,Saint-Émilion Grand Cru,Clos de l'Oratoire,4.3,79,59.0,1999,Red
2014,S Clans 2016,France,Côtes de Provence,Château d'Esclans,4.1,79,135.9,2016,Red
2015,Au Cerisier Cahors 2017,France,Cahors,Château Combel La Serre,3.6,79,16.38,2017,Red
2016,Beaune Premier Cru Aux Cras 2016,France,Beaune 1er Cru 'Aux Cras',Joseph Drouhin,4.1,79,86.06,2016,Red
2017,Château Corton Grancey Grand Cru 2015,France,Corton Grand Cru,Louis Latour,4.3,79,96.5,2015,Red
2018,Château Grézan Hèritage Faugères 2015,France,Faugères,Famille Cros Pujol,3.8,79,14.95,2015,Red
2019,Bandol Rouge 2013,France,Bandol,Domaine de la Tour du Bon,3.8,79,21.9,2013,Red
2020,Bordeaux 2016,France,Bordeaux,Grand Bateau,3.5,790,8.99,2016,Red
2021,Haut-Médoc 2012,France,Haut-Médoc,Château Sénéjac,3.6,794,19.42,2012,Red
2022,Bandol 2016,France,Bandol,La Bastide Blanche,3.9,795,19.9,2016,Red
2023,Haut-Médoc 2014,France,Haut-Médoc,Château Sociando-Mallet,3.9,797,34.0,2014,Red
2024,Côtes du Rhône Rouge 2017,France,Côtes-du-Rhône,Domaine de la Janasse,3.6,798,9.7,2017,Red
2025,Saint-Julien (Grand Cru Classé) 2001,France,Saint-Julien,Château Ducru-Beaucaillou,4.4,799,157.4,2001,Red
2026,Beaune du Château Premier Cru 2016,France,Beaune Premier Cru,Bouchard Père & Fils,4.1,799,36.85,2016,Red
2027,La Luna 2017,France,Côte Vermeille,Bruno Duchêne,4.0,80,20.67,2017,Red
2028,Léa Les Aspres Côtes du Roussillon Rouge 2017,France,Côtes du Roussillon,Domaine Lafage,3.8,80,15.11,2017,Red
2029,Dauphin Pauillac 2013,France,Pauillac,Château Grand-Puy Ducasse,3.8,80,26.22,2013,Red
2030,Gigondas Le Claux 2013,France,Gigondas,Château de Saint Cosme,4.3,80,72.0,2013,Red
2031,Cuvèe St Valentin Lirac 2015,France,Lirac,Rocca Maura,3.8,80,9.7,2015,Red
2032,Pessac-Léognan (Grand Cru Classé de Graves) 2008,France,Pessac-Léognan,Château Smith Haut-Lafitte,4.2,804,83.25,2008,Red
2033,Pessac-Léognan (Grand Cru Classé de Graves) 2014,France,Pessac-Léognan,Domaine de Chevalier,4.1,805,63.36,2014,Red
2034,Margaux (Grand Cru Classé) 2006,France,Margaux,Château Lascombes,4.3,805,79.0,2006,Red
2035,Médoc 2016,France,Médoc,Château Bourbon La Chapelle,3.6,806,10.9,2016,Red
2036,Pagodes de Cos 2012,France,Saint-Estèphe,Cos d'Estournel,4.1,806,57.51,2012,Red
2037,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Rauzan-Ségla,4.4,808,139.95,2005,Red
2038,Pomerol 1999,France,Pomerol,Château Certan de May,4.2,81,89.0,1999,Red
2039,Le Benjamin de Beauregard Pomerol 2008,France,Pomerol,Château Beauregard,3.7,81,38.01,2008,Red
2040,Pomerol 2016,France,Pomerol,Château La Cabanne,3.9,81,44.0,2016,Red
2041,Châteauneuf-du-Pape Cuvée Barberini 2014,France,Châteauneuf-du-Pape,Domaine de la Solitude,4.3,81,48.0,2014,Red
2042,Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Lynch-Bages,4.2,81,131.6,2017,Red
2043,Saint-Émilion Grand Cru (Grand Cru Classé) 2008,France,Saint-Émilion Grand Cru,Château Moulin du Cadet,4.0,81,24.17,2008,Red
2044,Rasteau Vieilles Vignes 2015,France,Rasteau,Tardieu-Laurent,3.7,81,20.47,2015,Red
2045,Pomerol 2016,France,Pomerol,Château Petit-Village,4.0,81,96.99,2016,Red
2046,Haut-Médoc 2016,France,Haut-Médoc,Château Malescasse,3.7,81,21.9,2016,Red
2047,Saint-Émilion Grand Cru (Grand Cru Classé) 2013,France,Saint-Émilion Grand Cru,Château La Serre,3.7,81,46.79,2013,Red
2048,Pomerol 2016,France,Pomerol,Château de Sales,3.8,81,34.95,2016,Red
2049,Pessac-Léognan (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Château Pape Clément,4.5,811,179.0,2005,Red
2050,Grand Vin Pauillac (Premier Grand Cru Classé) 1999,France,Pauillac,Château Latour,4.7,812,580.0,1999,Red
2051,Haut-Médoc (Grand Cru Classé) 2015,France,Haut-Médoc,Château Cantemerle,3.9,815,42.5,2015,Red
2052,Pauillac (Grand Cru Classé) 2014,France,Pauillac,Château Pontet-Canet,4.3,817,114.95,2014,Red
2053,Pauillac (Grand Cru Classé) 2008,France,Pauillac,Château Duhart-Milon,4.1,817,91.25,2008,Red
2054,Corbières 2018,France,Corbières,Château Etang des Colombes,3.7,82,6.68,2018,Red
2055,Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pontet-Canet,4.4,82,131.6,2017,Red
2056,Pomerol 2006,France,Pomerol,Château l'Eglise-Clinet,4.2,82,272.95,2006,Red
2057,Authentique Côtes du Roussillon Rouge 2018,France,Côtes du Roussillon,Domaine Lafage,3.7,82,8.68,2018,Red
2058,Bicentenaire Vieilles Vignes Corbières 2015,France,Corbières,Château Etang des Colombes,3.7,82,8.24,2015,Red
2059,Cazalet Faugères 2017,France,Faugères,Saint Antonin,3.6,82,10.9,2017,Red
2060,Mosaique Rouge 2017,France,Languedoc,S. Delafont,3.7,82,9.7,2017,Red
2061,Vacqueyras 'Les Cyprès' 2015,France,Vacqueyras,Paul Jaboulet Aîné,3.6,82,16.52,2015,Red
2062,Fronsac 2016,France,Fronsac,Château Moulin Haut-Laroque,3.8,82,23.35,2016,Red
2063,Moulis-en-Médoc 2015,France,Moulis-en-Médoc,Château Malmaison,3.6,82,24.15,2015,Red
2064,Saint-Émilion Grand Cru 2013,France,Saint-Émilion Grand Cru,Château Brun,3.9,82,43.9,2013,Red
2065,Morgon Côte du Py - Javernières 2018,France,Morgon,Terres Dorées,3.6,82,20.9,2018,Red
2066,Réserve du Château Bordeaux Supérieur 2016,France,Bordeaux Supérieur,Château Pey La Tour,3.8,826,12.3,2016,Red
2067,Saint-Julien (Grand Cru Classé) 2012,France,Saint-Julien,Château Léoville Barton,4.2,829,82.37,2012,Red
2068,Le Coquin Merlot 2016,France,Malepère,La Louvière,3.5,83,11.19,2016,Red
2069,Pinot Noir 2015,France,Alsace,Hugel,3.5,83,17.52,2015,Red
2070,Héritage Côtes de Provence Rouge 2016,France,Côtes de Provence,Estandon,3.6,83,12.81,2016,Red
2071,No. 7 Red 2017,France,Côtes de Thongue,La Croix Belle,4.1,83,16.95,2017,Red
2072,Saint Cosme Côte-Rotie 2008,France,Côte-Rôtie,Château de Saint Cosme,3.9,83,49.95,2008,Red
2073,Paralléle 45 Côtes du Rhône Rouge 2018,France,Côtes-du-Rhône,Paul Jaboulet Aîné,3.5,83,9.25,2018,Red
2074,Les Terroirs Faugères 2016,France,Faugères,Calmel & Joseph,3.5,83,7.75,2016,Red
2075,Margaux 2016,France,Margaux,Château Les Barraillots,4.1,83,17.45,2016,Red
2076,Pontificis Red Blend 2018,France,Pays d'Oc,Badet Clement,3.7,83,7.02,2018,Red
2077,Bordeaux Supérieur 2014,France,Bordeaux Supérieur,Château Croix Mouton,3.6,832,9.9,2014,Red
2078,Campredon 2017,France,Languedoc,Alain Chabanon,3.5,84,14.9,2017,Red
2079,Saint-Émilion Grand Cru 2012,France,Saint-Émilion Grand Cru,Château La Fleur d'Arthus,4.1,84,29.1,2012,Red
2080,Château Les Vergnes Bordeaux Rouge 2016,France,Bordeaux,Univitis,3.1,84,6.95,2016,Red
2081,Le Mas Coteaux du Languedoc 2018,France,Languedoc,Clavel,3.7,84,9.0,2018,Red
2082,Montagne-Saint-Émilion 2013,France,Montagne-Saint-Émilion,Château Teyssier,3.8,84,15.0,2013,Red
2083,Pauillac (Premier Grand Cru Classé) 1992,France,Pauillac,Château Mouton Rothschild,4.4,840,1071.29,1992,Red
2084,Saint-Julien (Grand Cru Classé) 2008,France,Saint-Julien,Château Ducru-Beaucaillou,4.4,843,136.8,2008,Red
2085,Margaux (Grand Cru Classé) 2005,France,Margaux,Château Prieuré-Lichine,4.3,847,69.95,2005,Red
2086,Haut-Médoc (Grand Cru Classé) 2015,France,Haut-Médoc,Château La Tour Carnet,4.0,848,39.5,2015,Red
2087,Clos du Marquis Saint-Julien 2008,France,Saint-Julien,Château Léoville Las Cases,4.1,848,92.61,2008,Red
2088,Les Vaucrains Nuits Saint Georges 1er Cru 2011,France,Nuits-Saint-Georges,Domaine Robert Chevillon,4.3,85,98.72,2011,Red
2089,Sancerre Belle Dame 2014,France,Sancerre,Domaine Vacheron,4.0,85,45.9,2014,Red
2090,Pomerol 2013,France,Pomerol,Château Latour à Pomerol,4.2,85,101.74,2013,Red
2091,Châteauneuf-du-Pape Vieilles Vignes 2017,France,Châteauneuf-du-Pape,Domaine de la Janasse,4.4,85,58.39,2017,Red
2092,Crozes-Ermitage Les Varonniers 2014,France,Crozes-Hermitage,M. Chapoutier,4.3,85,55.48,2014,Red
2093,Côtes du Rhône Les Deux Albion 2018,France,Côtes-du-Rhône,Château de Saint Cosme,3.8,85,15.9,2018,Red
2094,Lalande-de-Pomerol 2013,France,Lalande-de-Pomerol,Château Les Hauts-Conseillants,3.9,85,22.63,2013,Red
2095,Côte-Rôtie 2016,France,Côte-Rôtie,Domaine Jean-Michel Stéphan,3.9,85,64.0,2016,Red
2096,Haut-Médoc (Grand Cru Classé) 2017,France,Haut-Médoc,Château Cantemerle,3.8,85,49.88,2017,Red
2097,Saint-Esprit Côtes-du-Rhône 2018,France,Côtes-du-Rhône,Delas,3.9,850,7.7,2018,Red
2098,Pessac-Léognan (Grand Cru Classé de Graves) 2010,France,Pessac-Léognan,Château de Fieuzal,4.1,852,63.66,2010,Red
2099,Pessac-Léognan (Grand Cru Classé de Graves) 2008,France,Pessac-Léognan,Château Pape Clément,4.3,854,115.95,2008,Red
2100,Réserve Saint-Émilion 2016,France,Saint-Émilion,Mouton Cadet,3.7,855,20.89,2016,Red
2101,Pessac-Léognan (Grand Cru Classé de Graves) 2005,France,Pessac-Léognan,Domaine de Chevalier,4.2,859,99.95,2005,Red
2102,Pessac-Léognan (Grand Cru Classé de Graves) 2013,France,Pessac-Léognan,Château Pape Clément,4.2,859,95.53,2013,Red
2103,La Bouveau Côtes du Rhône 2013,France,Côtes-du-Rhône,Saint-Damien,3.7,86,7.59,2013,Red
2104,Chateau Tour de Castres Graves 2012,France,Graves,Rodrigues Lalande,3.7,86,14.95,2012,Red
2105,Aloxe-Corton 2014,France,Aloxe-Corton,Olivier Leflaive,3.9,86,49.99,2014,Red
2106,Classic Bordeaux Rouge 2018,France,Bordeaux,Château Lauduc,4.2,86,6.62,2018,Red
2107,Bourgogne Pinot Noir 2017,France,Bourgogne,Domaine des Perdrix,3.9,86,33.94,2017,Red
2108,Moulis-en-Médoc 2017,France,Moulis-en-Médoc,Château Chasse-Spleen,3.8,86,34.0,2017,Red
2109,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2011,France,Saint-Émilion Grand Cru,Château Figeac,4.4,860,170.59,2011,Red
2110,Saint-Julien (Grand Cru Classé) 2003,France,Saint-Julien,Château Léoville Las Cases,4.4,863,219.33,2003,Red
2111,Castillon - Côtes de Bordeaux 2010,France,Castillon - Côtes de Bordeaux,Château d'Aiguilhe,3.9,864,36.95,2010,Red
2112,Pauillac (Premier Grand Cru Classé) 2006,France,Pauillac,Château Mouton Rothschild,4.6,864,731.09,2006,Red
2113,Pinot Noir Bourgogne 2018,France,Bourgogne,Labouré-Roi,3.4,865,14.79,2018,Red
2114,Bordeaux 2016,France,Bordeaux,Château de Camarsac,3.2,87,8.33,2016,Red
2115,Bourgogne Couvent des Jacobins Pinot Noir 2018,France,Bourgogne,Louis Jadot,3.7,87,16.48,2018,Red
2116,Caringole Rouge 2018,France,Côtes de Thongue,La Croix Belle,3.6,87,6.5,2018,Red
2117,Saint-Émilion Grand Cru (Premier Grand Cru Classé) 2017,France,Saint-Émilion Grand Cru,Château Canon-La-Gaffelière,4.1,87,96.51,2017,Red
2118,Les Jumelles Côte Rotie 2015,France,Côte-Rôtie,Paul Jaboulet Aîné,4.2,87,66.93,2015,Red
2119,Domaine des Tourettes Hermitage Rouge 2016,France,Hermitage,Delas,4.4,87,63.36,2016,Red
2120,Médoc 2008,France,Médoc,Château La Cardonne,3.5,872,23.34,2008,Red
2121,Margaux 2014,France,Margaux,Château Labégorce,3.9,876,28.65,2014,Red
2122,Bordeaux Rouge 2017,France,Bordeaux,Baron Philippe de Rothschild,3.5,877,12.92,2017,Red
2123,Côte de Nuits-villages 2016,France,Côte de Nuits Villages,Joseph Drouhin,3.8,88,24.27,2016,Red
2124,Terre d'Argence Costières-de-Nîmes 2015,France,Costières-de-Nîmes,Château Mourgues du Grès,3.8,88,12.9,2015,Red
2125,Reflets Rouge 2014,France,Loire Valley,Domaine Saint Nicolas,3.5,88,14.0,2014,Red
2126,La Sambinerie Beaujolais Villages 2017,France,Beaujolais-Villages,Richard Rottiers,3.9,88,12.48,2017,Red
2127,Mercurey 1er Cru 'Clos du Roy' Rouge 2017,France,Mercurey 1er Cru 'Le Clos du Roy',Domaine Chanzy,4.1,88,31.1,2017,Red
2128,Château Pontet Saint Brice Saint-Émilion Grand Cru 2016,France,Saint-Émilion Grand Cru,Château Cafol,3.9,88,15.13,2016,Red
2129,Pessac-Léognan 2017,France,Pessac-Léognan,Château les Carmes Haut-Brion,3.9,88,102.35,2017,Red
2130,Givry 1er Cru Clos du 'Cellier Aux Moines' 2015,France,Givry 1er Cru 'Cellier aux Moines',Domaine Thénard,4.0,88,27.6,2015,Red
2131,Côte des Roses Pinot Noir 2018,France,Pays d'Oc,Gérard Bertrand,3.3,88,10.8,2018,Red
2132,Pomerol 2016,France,Pomerol,Château Lagrange,4.1,88,38.5,2016,Red
2133,Saint-Julien 2013,France,Saint-Julien,Château Gloria,3.8,881,46.5,2013,Red
2134,Harmonie de Gascogne Rouge 2018,France,Côtes de Gascogne,Domaine de Pellehaut,3.8,883,6.29,2018,Red
2135,Margaux (Grand Cru Classé) 2010,France,Margaux,Château Malescot St. Exupery,4.3,888,117.95,2010,Red
2136,Marius Grenache - Syrah 2018,France,Pays d'Oc,M. Chapoutier,3.5,888,6.5,2018,Red
2137,Sainte-Épine Saint-Joseph 2011,France,Saint-Joseph,Delas,4.3,89,48.64,2011,Red
2138,Volnay Santenots-Du-Milieu Premier Cru 2015,France,Volnay Premier Cru,Domaine des Comtes Lafon,4.4,89,139.0,2015,Red
2139,Domaine des Hospice de Belleville Brouilly 2016,France,Brouilly,Joseph Drouhin,3.6,89,15.39,2016,Red
2140,Les Terroirs Faugères 2017,France,Faugères,Calmel & Joseph,3.6,89,8.7,2017,Red
2141,Médoc 2015,France,Médoc,Château Leboscq,3.5,89,13.9,2015,Red
2142,Gigondas Rouge 2015,France,Gigondas,Château du Trignon,3.8,89,22.79,2015,Red
2143,Côtes de Provence Rouge 2018,France,Côtes de Provence,Marchandise,3.8,89,12.34,2018,Red
2144,Réserve Spéciale Syrah 2018,France,Pays d'Oc,Gérard Bertrand,3.6,89,8.32,2018,Red
2145,Beaune 1er Cru 'Clos des Mouches' 2017,France,Beaune 1er Cru 'Le Clos des Mouches',Joseph Drouhin,4.3,89,105.0,2017,Red
2146,Les Cépages Syrah 2017,France,Pays d'Oc,Baron Philippe de Rothschild,3.4,89,8.69,2017,Red
2147,Moulis 2015,France,Moulis-en-Médoc,Château Branas Grand Poujeaux,4.1,89,40.94,2015,Red
2148,Cabanon Côtes du Roussillon Villages 2014,France,Côtes du Roussillon Villages,Thunevin-Calvet,3.7,89,12.48,2014,Red
2149,Les Grès 2017,France,La Clape,Domaine de Boède,3.8,89,23.2,2017,Red
2150,Ermitage Ex-Voto 2012,France,Hermitage,E. Guigal,4.4,89,299.0,2012,Red
2151,Premier Vin 2015,France,Castillon - Côtes de Bordeaux,Château de Pitray,3.7,892,12.5,2015,Red
2152,Saint-Julien 2012,France,Saint-Julien,Château Lalande-Borie,4.0,892,36.11,2012,Red
2153,Saint-Julien (Grand Cru Classé) 2002,France,Saint-Julien,Château Léoville Barton,4.2,893,89.95,2002,Red
2154,Haut-Médoc (Grand Cru Classé) 2014,France,Haut-Médoc,Château Cantemerle,3.8,896,34.02,2014,Red
2155,Ventoux Terrasses 2017,France,Ventoux,Château Pesquie,3.8,896,9.5,2017,Red
2156,Pessac-Léognan (Grand Cru Classé de Graves) 2014,France,Pessac-Léognan,Château Pape Clément,4.3,898,89.0,2014,Red
2157,Saint-Julien 2005,France,Saint-Julien,Château Gloria,4.1,899,65.95,2005,Red
2158,Haut-Médoc 2017,France,Haut-Médoc,Château Sociando-Mallet,4.0,90,54.36,2017,Red
2159,Fixin 'Coeur de Violette' 2016,France,Fixin,Frédéric Magnien,3.6,90,29.15,2016,Red
2160,Fleurie 2018,France,Fleurie,Terres Dorées,3.8,90,18.9,2018,Red
2161,Le Cirque Rouge 2016,France,Côtes Catalanes,Vignerons de Tautavel Vingrau,3.4,90,6.83,2016,Red
2162,Haut-Médoc 2016,France,Haut-Médoc,Château Clement-Pichon,3.6,90,24.18,2016,Red
2163,Les Terroirs Côtes du Roussillon Villages 2016,France,Côtes du Roussillon Villages,Calmel & Joseph,3.6,90,8.7,2016,Red
2164,Pomerol 2016,France,Pomerol,Château Bourgneuf (Vieux Château Bourgneuf),4.0,90,51.6,2016,Red
2165,Bourgogne Hautes-Côtes de Beaune 2016,France,Bourgogne Hautes-Côtes de Beaune,Bouchard Père & Fils,3.8,901,17.21,2016,Red
2166,Saint-Julien (Grand Cru Classé) 1998,France,Saint-Julien,Château Léoville Barton,4.2,902,89.95,1998,Red
2167,Chante Perdrix Cornas 2016,France,Cornas,Delas,4.0,91,38.89,2016,Red
2168,Pauillac (Grand Cru Classé) 2017,France,Pauillac,Château Pichon Baron,4.3,91,160.84,2017,Red
2169,Nuits-Saint-Georges 2015,France,Nuits-Saint-Georges,Domaine des Perdrix,4.4,91,115.7,2015,Red
2170,Pomerol 2014,France,Pomerol,Château Certan de May,4.2,91,116.0,2014,Red
2171,Saint-Emilion Grand Cru (Premier Grand Cru Classé) 2004,France,Saint-Émilion Grand Cru,La Mondotte,4.4,91,146.24,2004,Red
2172,Pomerol 2010,France,Pomerol,Château de Sales,3.9,916,48.8,2010,Red
2173,Rouge 2005,France,Castillon - Côtes de Bordeaux,Domaine de l'A,4.1,92,46.95,2005,Red
2174,Antique Cairanne 2016,France,Cairanne,Camille Cayran,4.0,92,13.44,2016,Red
2175,Côtes du Rhône 2018,France,Côtes-du-Rhône,Domaine de la Solitude,3.8,92,9.0,2018,Red
2176,Côtes du Rhône 'Les Peyrouses' 2016,France,Côtes-du-Rhône,Alain Voge,3.9,92,17.0,2016,Red
2177,Pomerol 2000,France,Pomerol,Château Moulinet-Lasserre,4.3,92,49.5,2000,Red
2178,Pessac-Léognan 2014,France,Pessac-Léognan,Château Carbonnieux,4.0,920,49.55,2014,Red
2179,Haut-Médoc 2014,France,Haut-Médoc,Château Charmail,3.8,922,19.95,2014,Red
2180,Moulis-en-Médoc 2013,France,Moulis-en-Médoc,Château Chasse-Spleen,3.6,922,35.9,2013,Red
2181,Pessac-Léognan 1997,France,Pessac-Léognan,Château La Louvière,4.0,93,34.99,1997,Red
2182,Côte-Rôtie La Mordorée 1999,France,Côte-Rôtie,M. Chapoutier,4.3,93,179.95,1999,Red
2183,Margaux (Grand Cru Classé) 2017,France,Margaux,Château Brane-Cantenac,3.9,93,86.76,2017,Red
2184,Le Clos Guillot Chinon 2017,France,Chinon,Bernard Baudry,3.9,93,21.74,2017,Red
2185,Côte de Nuits Villages Le Vaucrain 2015,France,Côte de Nuits Villages,Louis Jadot,3.7,93,31.95,2015,Red
2186,Limoux 2016,France,Limoux,Domaine de Baron'arques,3.7,93,38.75,2016,Red
2187,Pièce de Roche 2014,France,Languedoc-Roussillon,Famille Lignères - Château La Baronne,3.9,93,28.1,2014,Red
2188,Pure Oh! Rigine Beaujolais 2018,France,Beaujolais,Les Bertrand,4.2,93,16.47,2018,Red
2189,Médoc 2015,France,Médoc,Château La Raze Beauvallet,3.7,93,12.99,2015,Red
2190,Gold Edition 2009,France,Côtes du Roussillon Villages,Bad Boy (Mauvais Garçon),3.9,93,57.51,2009,Red
2191,Margaux (Grand Cru Classé) 2010,France,Margaux,Château Lascombes,4.3,936,129.0,2010,Red
2192,Les Cépages Pinot Noir 2017,France,Pays d'Oc,Baron Philippe de Rothschild,3.3,937,8.78,2017,Red
2193,Saint-Estèphe 2005,France,Saint-Estèphe,Château Haut-Marbuzet,4.2,937,62.95,2005,Red
2194,Croix de Beaucaillou Saint-Julien 2010,France,Saint-Julien,Château Ducru-Beaucaillou,4.2,938,52.95,2010,Red
